Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Holiday/Promotion,Competitor Pricing,Seasonality,Retail Rent Index
6/1/2017,W003,PPE300,Pet Supplies,West,505,367,270,294.66,48.11,0,0,49.64,Spring,123.9671
6/1/2017,W003,PHE787,Health & Beauty,South,650,505,267,571.3,20.14,20,0,19.08,Autumn,122.5088
6/1/2017,W003,PST289,Stationery & Office Supplies,West,754,504,362,526.81,15.51,20,0,14.36,Summer,123.337
6/1/2017,W003,PTO899,Toys & Games,South,745,577,316,707.46,38.54,0,0,35.43,Autumn,127.8257
6/1/2017,W003,PSE398,Seasonal Products,North,442,285,253,306.88,12.13,10,0,10.66,Winter,127.2378
6/1/2017,W004,PHO832,Household Essentials,North,1288,771,518,888.92,48.09,0,0,43.66,Autumn,127.4652
6/1/2017,W004,PHO440,Homeware,Central,1081,842,531,914.45,36.72,20,0,37.36,Spring,122.756
6/1/2017,W004,PDI458,DIY & Decorating,East,614,316,351,317.57,42.72,0,0,41.05,Winter,122.0454
6/1/2017,W004,PGA639,Gardening,South,888,679,467,734.72,9.67,0,1,9.51,Winter,125.1869
6/1/2017,W004,PPE744,Pet Supplies,North,797,433,381,405.78,38.14,20,0,37.81,Spring,126.689
6/1/2017,W004,PHE982,Health & Beauty,South,763,407,329,472.55,21,0,0,21.3,Spring,122.4571
6/1/2017,W004,PST954,Stationery & Office Supplies,North,832,592,429,476.38,36.99,0,0,36.55,Summer,126.7746
6/1/2017,W004,PTO384,Toys & Games,East,851,658,468,732.11,13.66,0,0,13.89,Summer,120.9878
6/1/2017,W004,PSE127,Seasonal Products,East,662,387,294,483.02,14.34,20,0,14.1,Spring,127.4656
6/1/2017,W005,PHO315,Household Essentials,Central,1038,621,590,481.97,46.74,20,0,39.74,Spring,125.2161
6/1/2017,W005,PHO685,Homeware,North,1059,749,631,651.89,41.92,0,0,38.11,Winter,122.0622
6/1/2017,W005,PDI785,DIY & Decorating,Central,508,350,267,364.66,18.19,0,0,18.91,Spring,122.8463
6/1/2017,W005,PGA158,Gardening,South,665,495,269,421.32,11.99,0,0,11.96,Autumn,125.5194
6/1/2017,W005,PPE919,Pet Supplies,North,444,225,230,276.4,40.78,0,0,37.48,Summer,123.5131
6/1/2017,W005,PHE984,Health & Beauty,West,534,290,310,332.56,28.01,0,0,25.86,Spring,128.2917
6/1/2017,W005,PST482,Stationery & Office Supplies,East,703,431,309,340.59,19.32,10,0,19.3,Summer,121.946
6/1/2017,W005,PTO254,Toys & Games,North,406,258,210,261.4,10.97,0,1,9.76,Summer,121.9278
6/1/2017,W005,PSE976,Seasonal Products,East,893,598,370,671.08,36.28,20,1,36.66,Spring,122.1383
7/1/2017,W001,PHO600,Household Essentials,South,1104,749,519,912.73,20.2,0,0,20.55,Autumn,124.5921
7/1/2017,W001,PHO700,Homeware,South,1158,902,684,1044.43,49.44,10,0,47.27,Autumn,124.5497
7/1/2017,W001,PDI141,DIY & Decorating,East,826,498,355,481.63,8.61,0,1,8.05,Autumn,124.4491
7/1/2017,W001,PGA142,Gardening,Central,694,548,362,426.46,30.17,0,0,27.32,Summer,126.5285
7/1/2017,W001,PPE404,Pet Supplies,Central,713,508,304,616.24,18.86,0,0,18.2,Spring,121.9155
7/1/2017,W001,PHE394,Health & Beauty,Central,436,274,200,223.26,33.25,10,0,31.65,Spring,123.2327
7/1/2017,W001,PST247,Stationery & Office Supplies,West,789,564,331,574.32,36.99,0,0,35.98,Winter,123.6205
7/1/2017,W001,PTO363,Toys & Games,North,667,454,358,407.42,32.13,0,1,32.3,Autumn,120.0393
7/1/2017,W001,PSE404,Seasonal Products,North,648,378,385,421.14,31.34,10,0,31.02,Winter,121.3586
7/1/2017,W002,PHO775,Household Essentials,South,922,612,540,540.39,7.67,10,1,7.35,Spring,120.3058
7/1/2017,W002,PHO394,Homeware,East,1220,865,697,1012.05,37.34,0,0,35.47,Autumn,128.6513
7/1/2017,W002,PDI445,DIY & Decorating,East,414,262,247,271.59,42.4,20,0,38.27,Autumn,127.3847
7/1/2017,W002,PGA539,Gardening,West,455,299,240,273.39,49.35,0,0,50.59,Spring,125.7637
7/1/2017,W002,PPE574,Pet Supplies,East,607,461,314,573.85,6.15,10,0,6.25,Winter,123.5613
7/1/2017,W002,PHE859,Health & Beauty,West,443,292,252,364.5,49.38,0,0,44.31,Autumn,123.2362
7/1/2017,W002,PST741,Stationery & Office Supplies,North,537,309,304,301.23,49.43,0,0,42.25,Spring,123.3906
7/1/2017,W002,PTO825,Toys & Games,Central,414,262,232,310.33,34.56,0,0,33.75,Spring,122.1931
7/1/2017,W002,PSE450,Seasonal Products,Central,482,325,214,286.49,39.79,0,0,40.13,Summer,121.9805
7/1/2017,W003,PHO125,Household Essentials,East,1027,617,608,515.61,40.73,0,1,37.19,Summer,126.8572
7/1/2017,W003,PHO393,Homeware,West,1043,707,438,553.18,35,10,0,34.35,Autumn,123.2872
7/1/2017,W003,PDI350,DIY & Decorating,South,626,418,368,507.73,14.91,10,0,15.45,Winter,124.7974
7/1/2017,W003,PGA426,Gardening,East,511,256,253,197.41,18.82,20,0,19.02,Spring,127.0462
7/1/2017,W003,PPE381,Pet Supplies,North,850,674,344,681.47,39.83,10,0,40.15,Autumn,125.3972
7/1/2017,W003,PHE977,Health & Beauty,North,573,431,265,436,5.38,0,0,5.31,Spring,123.3178
7/1/2017,W003,PST244,Stationery & Office Supplies,Central,716,456,396,428.2,49.42,10,0,51.37,Summer,127.4566
7/1/2017,W003,PTO167,Toys & Games,South,623,399,316,471.73,40.88,0,0,37.38,Spring,125.2671
7/1/2017,W003,PSE655,Seasonal Products,South,690,366,306,418.61,27.27,0,0,25.21,Winter,121.1645
7/1/2017,W004,PHO668,Household Essentials,North,1258,635,535,673.94,19.44,10,0,19.04,Summer,120.334
7/1/2017,W004,PHO231,Homeware,North,907,567,538,443.99,42.37,0,0,40.18,Autumn,122.1433
7/1/2017,W004,PDI369,DIY & Decorating,South,554,437,308,485.74,42.37,0,0,41.14,Summer,123.7528
7/1/2017,W004,PGA692,Gardening,Central,763,463,344,435.71,31.12,10,0,31.01,Winter,124.4325
7/1/2017,W004,PPE545,Pet Supplies,South,687,484,294,601.89,39.68,0,0,39.44,Spring,123.4195
7/1/2017,W004,PHE871,Health & Beauty,South,556,439,308,488.64,48.1,10,0,44.8,Winter,124.5467
7/1/2017,W004,PST977,Stationery & Office Supplies,North,574,436,232,443,39.95,10,0,35.86,Summer,127.2707
7/1/2017,W004,PTO163,Toys & Games,South,404,273,227,238.14,15.46,0,1,14.34,Summer,125.3853
7/1/2017,W004,PSE348,Seasonal Products,East,750,560,395,437.01,8.37,0,0,8.03,Summer,128.441
7/1/2017,W005,PHO827,Household Essentials,West,1188,719,590,606.82,26.86,10,0,25.6,Winter,125.3461
7/1/2017,W005,PHO843,Homeware,South,1219,692,505,600.09,44.8,0,1,40.7,Autumn,120.818
7/1/2017,W005,PDI466,DIY & Decorating,West,718,416,288,508.41,31.03,0,0,26.89,Winter,125.0809
7/1/2017,W005,PGA537,Gardening,South,772,420,384,517.41,42.64,10,1,42.41,Autumn,127.4617
7/1/2017,W005,PPE172,Pet Supplies,Central,490,333,235,282.51,21.84,0,0,20.84,Spring,124.5634
7/1/2017,W005,PHE851,Health & Beauty,West,636,347,304,299.36,35.42,0,0,30.71,Summer,125.9601
7/1/2017,W005,PST290,Stationery & Office Supplies,North,790,421,384,482.28,11.41,20,1,11.83,Spring,129.1167
7/1/2017,W005,PTO800,Toys & Games,North,607,470,353,463.25,40.91,10,0,38.41,Autumn,128.793
7/1/2017,W005,PSE162,Seasonal Products,West,458,259,213,270.33,16.11,0,0,16.42,Winter,122.3353
8/1/2017,W001,PHO905,Household Essentials,North,1285,812,703,921.16,44.31,20,0,39.43,Winter,124.3454
8/1/2017,W001,PHO815,Homeware,Central,1147,618,558,627.43,47.64,0,0,42.55,Autumn,124.6951
8/1/2017,W001,PDI326,DIY & Decorating,North,785,594,424,634.42,25.65,0,0,24.2,Summer,125.7368
8/1/2017,W001,PGA899,Gardening,North,495,251,208,244.14,16.83,0,0,15.67,Summer,126.7229
8/1/2017,W001,PPE125,Pet Supplies,West,881,601,478,593.32,17.15,0,1,16.85,Winter,126.2454
8/1/2017,W001,PHE120,Health & Beauty,South,786,427,389,475.2,29.02,10,0,29.6,Winter,121.0254
8/1/2017,W001,PST784,Stationery & Office Supplies,Central,408,306,207,364.98,24.18,20,0,22.09,Spring,125.3548
8/1/2017,W001,PTO667,Toys & Games,North,487,362,263,411.27,10.55,10,0,9.44,Winter,126.234
8/1/2017,W001,PSE857,Seasonal Products,East,634,338,373,384.06,23.64,20,1,21.23,Winter,124.9679
8/1/2017,W002,PHO700,Household Essentials,East,1149,803,555,619.09,37.4,0,0,33.89,Autumn,120.3787
8/1/2017,W002,PHO739,Homeware,South,1057,676,439,693.55,8.97,20,1,7.8,Spring,124.4474
8/1/2017,W002,PDI862,DIY & Decorating,East,566,294,265,297.36,15.28,0,0,15.01,Spring,124.9936
8/1/2017,W002,PGA546,Gardening,East,586,380,256,296.01,19.11,0,1,19.32,Winter,126.4934
8/1/2017,W002,PPE762,Pet Supplies,East,774,511,374,563.11,43.73,20,0,39.86,Summer,123.0603
8/1/2017,W002,PHE729,Health & Beauty,North,795,591,360,470.39,20.11,0,0,18.27,Autumn,128.4021
8/1/2017,W002,PST516,Stationery & Office Supplies,East,883,583,415,488.68,29.97,0,1,25.76,Spring,121.2805
8/1/2017,W002,PTO327,Toys & Games,South,405,233,191,197.28,35.54,10,1,30.93,Summer,122.9055
8/1/2017,W002,PSE324,Seasonal Products,Central,825,496,449,535.1,11.85,0,0,11.91,Winter,123.424
8/1/2017,W003,PHO473,Household Essentials,South,987,569,466,679.88,27.52,0,1,26.7,Autumn,128.1417
8/1/2017,W003,PHO766,Homeware,West,1169,912,699,1031.91,8.38,20,0,8.58,Spring,124.1563
8/1/2017,W003,PDI258,DIY & Decorating,South,869,470,454,377.37,30.65,20,0,29.66,Spring,123.4641
8/1/2017,W003,PGA668,Gardening,West,893,691,420,666.02,22.09,20,1,22.16,Spring,124.4722
8/1/2017,W003,PPE329,Pet Supplies,Central,475,301,215,364.61,29.79,0,0,28.77,Spring,124.2778
8/1/2017,W003,PHE325,Health & Beauty,East,601,381,350,287.77,49.51,10,0,46.83,Winter,122.5286
8/1/2017,W003,PST716,Stationery & Office Supplies,West,800,487,332,561.93,18.04,10,0,18.4,Winter,128.1843
8/1/2017,W003,PTO740,Toys & Games,South,531,275,252,237.55,42.74,0,0,37.23,Winter,125.4406
8/1/2017,W003,PSE668,Seasonal Products,East,886,455,362,390.59,31.06,0,0,29.54,Winter,123.7076
8/1/2017,W004,PHO616,Household Essentials,Central,1142,738,561,631.41,12.58,20,0,11.08,Spring,121.301
8/1/2017,W004,PHO390,Homeware,West,1088,699,527,850.74,37.44,0,0,32.43,Summer,125.6431
8/1/2017,W004,PDI563,DIY & Decorating,Central,898,695,448,665.26,46.47,0,0,48.55,Winter,122.7462
8/1/2017,W004,PGA425,Gardening,Central,733,429,307,382.66,44.01,0,1,40.11,Winter,126.0585
8/1/2017,W004,PPE268,Pet Supplies,South,416,318,248,246.45,29.94,20,0,27.01,Summer,122.5103
8/1/2017,W004,PHE575,Health & Beauty,North,864,553,491,515.24,12.87,0,1,12.11,Spring,125.9309
8/1/2017,W004,PST997,Stationery & Office Supplies,West,669,514,384,505.14,45.81,20,0,43.01,Summer,129.0377
8/1/2017,W004,PTO603,Toys & Games,Central,823,563,439,453.03,7.96,0,0,8.31,Autumn,127.289
8/1/2017,W004,PSE597,Seasonal Products,Central,866,666,519,788.85,36.7,20,0,33.35,Winter,123.3361
8/1/2017,W005,PHO830,Household Essentials,West,1077,767,563,643.83,29.45,10,0,26.7,Autumn,123.2921
8/1/2017,W005,PHO765,Homeware,South,993,644,464,642.45,41.62,0,0,37.72,Autumn,125.0782
8/1/2017,W005,PDI311,DIY & Decorating,West,518,373,235,361.05,46.79,10,0,42.54,Summer,123.581
8/1/2017,W005,PGA365,Gardening,East,834,429,433,451.36,7.97,0,0,7.94,Autumn,124.0513
8/1/2017,W005,PPE131,Pet Supplies,South,453,253,181,311.65,24.84,0,0,21.18,Summer,120.8166
8/1/2017,W005,PHE223,Health & Beauty,Central,670,469,389,447.75,42.65,10,0,36.5,Winter,126.1054
8/1/2017,W005,PST551,Stationery & Office Supplies,Central,818,486,458,406.99,39.03,0,0,37.08,Spring,124.2752
8/1/2017,W005,PTO354,Toys & Games,Central,813,511,482,609.16,23.49,0,1,21.61,Winter,129.3533
8/1/2017,W005,PSE288,Seasonal Products,South,498,375,238,375.41,6.97,20,1,6.21,Autumn,125.5531
9/1/2017,W001,PHO345,Household Essentials,South,1170,663,551,804.95,33.05,0,1,31.43,Spring,121.4677
9/1/2017,W001,PHO868,Homeware,West,1109,670,586,643.89,41.52,10,0,38.88,Autumn,122.8462
9/1/2017,W001,PDI734,DIY & Decorating,East,441,312,259,314.58,19.4,0,1,20.06,Spring,125.4581
9/1/2017,W001,PGA237,Gardening,South,884,517,416,557.47,12.11,10,0,11.62,Spring,126.2215
9/1/2017,W001,PPE305,Pet Supplies,North,735,528,417,642.29,18.87,10,0,19.28,Winter,124.2882
9/1/2017,W001,PHE807,Health & Beauty,Central,429,310,206,327.54,31.85,0,0,32.78,Spring,126.9898
9/1/2017,W001,PST279,Stationery & Office Supplies,West,796,627,415,660.93,49.73,0,0,43.2,Summer,121.1077
9/1/2017,W001,PTO239,Toys & Games,South,800,602,450,745.65,27.01,10,0,23.72,Autumn,125.09
9/1/2017,W001,PSE674,Seasonal Products,Central,654,392,328,472.24,20.75,20,0,19.03,Winter,119.8764
9/1/2017,W002,PHO589,Household Essentials,West,1179,607,672,557.97,24.41,0,0,25.27,Summer,122.5082
9/1/2017,W002,PHO924,Homeware,West,920,648,535,644.51,10.76,0,1,9.28,Autumn,124.7392
9/1/2017,W002,PDI992,DIY & Decorating,East,620,429,265,501.57,48.23,0,0,42.31,Autumn,125.4953
9/1/2017,W002,PGA186,Gardening,Central,767,532,362,413.75,18.39,20,0,16.11,Autumn,123.4745
9/1/2017,W002,PPE109,Pet Supplies,North,718,458,424,459.06,28.3,0,0,29.62,Winter,126.7837
9/1/2017,W002,PHE428,Health & Beauty,East,584,339,239,280.47,21.32,10,1,18.21,Winter,128.0861
9/1/2017,W002,PST623,Stationery & Office Supplies,South,510,297,301,234.16,22.87,20,0,22.46,Summer,122.932
9/1/2017,W002,PTO240,Toys & Games,North,880,650,430,641.96,7.92,0,1,7.43,Autumn,120.6496
9/1/2017,W002,PSE147,Seasonal Products,West,734,438,298,498.37,28.08,20,0,25.74,Autumn,129.1244
9/1/2017,W003,PHO350,Household Essentials,North,1213,954,522,1163.19,30.29,10,0,31.77,Spring,126.9736
9/1/2017,W003,PHO151,Homeware,West,1101,780,626,671.93,30.64,20,0,28.25,Autumn,127.7742
9/1/2017,W003,PDI218,DIY & Decorating,East,538,362,303,345.93,30.73,20,0,26.6,Winter,126.0311
9/1/2017,W003,PGA487,Gardening,Central,714,543,397,446.71,32.08,10,1,31.71,Spring,120.9084
9/1/2017,W003,PPE773,Pet Supplies,North,538,358,315,363.65,18.74,20,0,16.76,Autumn,127.1599
9/1/2017,W003,PHE716,Health & Beauty,North,861,638,389,612.37,29.96,0,1,30.91,Winter,120.2419
9/1/2017,W003,PST123,Stationery & Office Supplies,East,899,461,418,471.65,8.34,20,0,8.26,Spring,125.1894
9/1/2017,W003,PTO776,Toys & Games,North,799,454,367,377.29,46.75,0,1,43.46,Autumn,124.5691
9/1/2017,W003,PSE746,Seasonal Products,North,401,265,217,257.2,21.05,20,0,20.82,Summer,126.4026
9/1/2017,W004,PHO305,Household Essentials,East,966,592,426,496.19,28.23,0,0,26.13,Autumn,126.2978
9/1/2017,W004,PHO119,Homeware,North,1100,568,641,487.65,22.06,20,0,21.09,Autumn,123.3135
9/1/2017,W004,PDI418,DIY & Decorating,North,840,462,470,540.79,36.08,0,1,35.41,Autumn,124.8662
9/1/2017,W004,PGA338,Gardening,Central,815,613,410,726.25,23.58,20,0,20.19,Summer,123.4058
9/1/2017,W004,PPE641,Pet Supplies,East,425,254,205,291.38,27.21,0,0,25.81,Winter,121.8921
9/1/2017,W004,PHE736,Health & Beauty,North,874,456,434,455.69,32.71,0,0,29.84,Summer,119.4963
9/1/2017,W004,PST829,Stationery & Office Supplies,Central,696,494,313,564.21,43.14,20,0,41.83,Autumn,123.8596
9/1/2017,W004,PTO219,Toys & Games,West,418,330,169,308.04,6.73,0,0,6.4,Winter,123.9335
9/1/2017,W004,PSE401,Seasonal Products,West,660,460,377,408.49,33.67,0,0,33.43,Winter,121.5885
9/1/2017,W005,PHO996,Household Essentials,North,1110,610,596,559.92,25.34,0,0,23.23,Spring,122.5181
9/1/2017,W005,PHO794,Homeware,South,977,601,552,599.47,41.92,0,0,39.55,Autumn,122.5048
9/1/2017,W005,PDI196,DIY & Decorating,North,781,431,371,381.27,33.37,10,1,34.04,Winter,125.2502
9/1/2017,W005,PGA334,Gardening,North,589,460,292,444.98,30.47,0,1,31.57,Winter,127.1999
9/1/2017,W005,PPE145,Pet Supplies,West,690,531,348,607.43,7.31,0,1,6.32,Summer,124.2897
9/1/2017,W005,PHE509,Health & Beauty,South,555,333,258,408.01,49.1,10,1,51.29,Winter,124.3216
9/1/2017,W005,PST779,Stationery & Office Supplies,Central,534,365,214,416.62,47.84,20,0,47.07,Spring,128.5309
9/1/2017,W005,PTO807,Toys & Games,East,519,360,297,380.43,34.68,10,0,33.74,Winter,123.7401
9/1/2017,W005,PSE307,Seasonal Products,West,410,205,219,203.9,21.95,0,0,20.15,Autumn,125.9442
1/1/2018,W001,PHO216,Household Essentials,South,1144,824,649,973.03,17.16,0,0,16.85,Autumn,124.1142
1/1/2018,W001,PHO542,Homeware,West,1043,777,481,958.47,6.07,0,1,5.74,Summer,133.2892
1/1/2018,W001,PDI771,DIY & Decorating,South,639,493,286,512.59,26.68,0,0,26.8,Summer,125.7885
1/1/2018,W001,PGA522,Gardening,South,866,441,438,478.9,10.7,10,0,10.4,Summer,128.8724
1/1/2018,W001,PPE211,Pet Supplies,Central,422,337,230,330.96,33.34,20,1,33.98,Spring,131.5383
1/1/2018,W001,PHE569,Health & Beauty,East,699,440,331,529.56,10.32,10,0,8.85,Autumn,127.6872
1/1/2018,W001,PST602,Stationery & Office Supplies,South,700,505,311,494.38,41.85,10,0,43.23,Winter,130.514
1/1/2018,W001,PTO521,Toys & Games,South,1234,194,405,461.93,38.64,20,0,39.14,Winter,130.0753
1/1/2018,W001,PSE536,Seasonal Products,North,1888,290,347,451.52,40.89,0,0,35.22,Spring,127.2707
1/1/2018,W002,PHO211,Household Essentials,East,939,483,484,590.82,42.56,10,0,44.47,Autumn,128.9079
1/1/2018,W002,PHO604,Homeware,West,970,721,566,669.69,25.8,0,0,26.57,Spring,127.1516
1/1/2018,W002,PDI253,DIY & Decorating,North,433,314,253,312.66,42.47,0,1,42.32,Summer,129.7057
1/1/2018,W002,PGA100,Gardening,North,686,484,383,502.83,28.12,0,0,27.79,Spring,128.9119
1/1/2018,W002,PPE287,Pet Supplies,East,582,373,250,441.06,7.36,0,1,6.65,Spring,129.9054
1/1/2018,W002,PHE732,Health & Beauty,North,629,498,374,436.91,12.53,0,0,11.89,Summer,129.5388
1/1/2018,W002,PST868,Stationery & Office Supplies,East,671,510,304,622.61,47.63,20,0,45.05,Summer,127.2269
1/1/2018,W002,PTO214,Toys & Games,North,1611,213,340,535.48,5.44,10,1,4.85,Autumn,130.2742
1/1/2018,W002,PSE186,Seasonal Products,South,1532,206,409,482.14,29.35,10,1,29.16,Spring,129.1557
1/1/2018,W003,PHO818,Household Essentials,Central,1018,570,466,596.93,41.44,0,0,35.72,Spring,131.5352
1/1/2018,W003,PHO608,Homeware,North,1132,741,533,682.9,16.94,0,0,16.23,Autumn,125.1271
1/1/2018,W003,PDI835,DIY & Decorating,Central,853,484,412,442.73,29.21,0,0,29.06,Summer,130.6776
1/1/2018,W003,PGA637,Gardening,South,749,580,400,490.47,31.54,0,1,32.56,Autumn,132.6673
1/1/2018,W003,PPE926,Pet Supplies,East,803,428,373,498.67,16.34,10,1,14.69,Winter,126.2615
1/1/2018,W003,PHE765,Health & Beauty,South,658,354,385,322.57,36.81,10,0,38.32,Spring,128.8561
1/1/2018,W003,PST880,Stationery & Office Supplies,South,549,425,292,408.2,29.59,0,0,26.04,Summer,126.9884
1/1/2018,W003,PTO302,Toys & Games,Central,1962,161,287,569.73,32.16,0,0,30.81,Autumn,127.3648
1/1/2018,W003,PSE907,Seasonal Products,East,1617,248,330,614.81,12.45,0,0,11.21,Spring,129.9507
1/1/2018,W004,PHO213,Household Essentials,South,966,495,443,604.14,47.72,0,0,48.64,Winter,129.4031
1/1/2018,W004,PHO151,Homeware,East,1108,737,649,894.15,25.77,0,0,24.91,Spring,131.6802
1/1/2018,W004,PDI365,DIY & Decorating,West,834,463,341,495.83,12.4,10,0,11.12,Autumn,124.7792
1/1/2018,W004,PGA944,Gardening,Central,826,608,425,752.26,9.46,10,0,9.59,Winter,128.9173
1/1/2018,W004,PPE784,Pet Supplies,Central,811,418,369,507.48,29.16,10,0,28.16,Autumn,130.7582
1/1/2018,W004,PHE331,Health & Beauty,Central,469,277,280,345.1,13.42,0,0,11.98,Summer,125.4231
1/1/2018,W004,PST427,Stationery & Office Supplies,South,571,297,252,337.64,41.71,10,1,39.63,Autumn,127.9302
1/1/2018,W004,PTO996,Toys & Games,East,1667,214,369,395.79,12.14,10,1,12.3,Spring,128.9877
1/1/2018,W004,PSE807,Seasonal Products,North,1805,102,283,569.42,19.8,20,0,18.72,Spring,125.9092
1/1/2018,W005,PHO544,Household Essentials,North,1256,638,539,641.91,30.81,10,1,27.09,Spring,129.5967
1/1/2018,W005,PHO627,Homeware,West,958,642,457,595.76,11.78,0,0,10.82,Winter,133.0106
1/1/2018,W005,PDI816,DIY & Decorating,Central,637,404,279,454.99,19.53,0,1,17.59,Autumn,129.2713
1/1/2018,W005,PGA225,Gardening,West,450,336,192,308.84,5.33,0,0,5,Spring,125.601
1/1/2018,W005,PPE754,Pet Supplies,South,798,588,381,489.91,16.74,20,0,16.43,Summer,127.3776
1/1/2018,W005,PHE438,Health & Beauty,West,821,612,360,548.46,12.8,10,0,12.84,Winter,123.7682
1/1/2018,W005,PST583,Stationery & Office Supplies,East,692,390,316,303.21,17.39,0,0,17.99,Spring,126.5189
1/1/2018,W005,PTO896,Toys & Games,South,1359,283,237,239.14,47.91,0,1,42.31,Summer,126.3939
1/1/2018,W005,PSE269,Seasonal Products,East,1357,265,413,548.76,35.75,0,1,36.09,Winter,131.1374
2/1/2018,W001,PHO788,Household Essentials,South,988,685,560,840.91,44.3,0,1,46.41,Spring,129.7918
2/1/2018,W001,PHO653,Homeware,South,1217,889,726,1097.54,46.12,0,1,43.22,Autumn,127.1865
2/1/2018,W001,PDI995,DIY & Decorating,West,600,381,288,457.71,26.25,10,0,24.51,Spring,131.1403
2/1/2018,W001,PGA917,Gardening,East,664,335,377,266.66,9.26,0,0,9.51,Summer,127.1322
2/1/2018,W001,PPE335,Pet Supplies,Central,880,685,393,600.31,20.96,10,0,21.57,Summer,127.3787
2/1/2018,W001,PHE269,Health & Beauty,South,662,377,307,416.61,15.73,10,0,14.03,Summer,128.9084
2/1/2018,W001,PST941,Stationery & Office Supplies,West,823,582,329,680.23,7.53,20,0,6.77,Summer,129.3067
2/1/2018,W001,PTO862,Toys & Games,South,1713,261,364,677.33,18.33,10,1,18.03,Summer,131.4918
2/1/2018,W001,PSE560,Seasonal Products,Central,1310,225,259,416.82,7.46,0,1,7.04,Summer,131.1395
2/1/2018,W002,PHO830,Household Essentials,Central,927,534,533,664.34,38.38,0,1,35.18,Winter,130.7899
2/1/2018,W002,PHO464,Homeware,West,1098,609,572,560.71,13.8,10,1,12.4,Autumn,130.8925
2/1/2018,W002,PDI302,DIY & Decorating,East,436,310,240,339.24,34.11,0,1,32.73,Autumn,128.5446
2/1/2018,W002,PGA720,Gardening,Central,564,433,314,534.12,29.34,0,0,27.93,Winter,132.8666
2/1/2018,W002,PPE607,Pet Supplies,South,533,377,251,297.51,47.08,10,0,45.57,Winter,129.0489
2/1/2018,W002,PHE543,Health & Beauty,South,741,434,376,486.14,27.38,0,0,25.52,Summer,131.3392
2/1/2018,W002,PST757,Stationery & Office Supplies,West,592,342,271,263.94,40.59,0,1,39.22,Spring,129.5878
2/1/2018,W002,PTO192,Toys & Games,North,1797,278,297,512.23,21.79,10,1,20.04,Spring,129.9614
2/1/2018,W002,PSE148,Seasonal Products,West,1983,252,218,264.26,12.47,0,0,10.74,Autumn,125.1049
2/1/2018,W003,PHO239,Household Essentials,West,990,716,475,569.16,6.18,10,0,5.52,Winter,127.9146
2/1/2018,W003,PHO173,Homeware,West,1137,838,664,1001.96,26.49,10,0,25.28,Winter,125.1099
2/1/2018,W003,PDI627,DIY & Decorating,West,698,409,411,361.13,13.15,0,0,13.54,Spring,127.6379
2/1/2018,W003,PGA303,Gardening,West,628,431,263,466.74,25.14,20,0,24.92,Spring,129.4118
